trans_mode,dis_mean,dis_std,dis_median,dis_min,dis_max,spe_mean,spe_std,spe_median,spe_min,spe_max,acc_mean,acc_std,acc_median,acc_min,acc_max,bea_mean,bea_std,bea_median,bea_min,bea_max
bus,8.41337597368488,6.876591624445247,7.610785430460862,0.0,40.42624936413842,4.167231740537346,3.4022122031565947,3.776960308318181,0.0,20.21312468206921,0.8336286735237062,0.697934879025982,0.7407347802622314,1.7436764723752998e-05,4.752349280633743,7.529461227313666,1.5128120437290136,7.853982562348625,3.141592653589793,9.418574157075362
walk,4.5285820548542475,12.063555113634159,2.2353428910227207,0.0,167.2998380321068,1.5995541050852167,1.9929826240071562,1.06564576559165,0.0,23.057313272680314,0.32348236753471515,0.4702570424626689,0.1949874565363959,2.110225478556042e-08,5.764328312894515,6.485594142508425,1.637732722822259,7.040843574739663,3.141592653589793,9.40421557504236
bus,10.973529515570121,6.81097247996731,11.316014050011896,0.0921294208814826,25.296241613755676,5.4867647577850605,3.405486239983655,5.658007025005948,0.0460647104407413,12.648120806877838,1.0995175416938199,0.7007299489436635,1.0917869351031146,0.01225400244817193,2.77574007510968,6.979964408164645,0.9521580000734009,7.299612068259755,4.31266264125255,9.21360602082987
walk,6.19832584146003,22.641914049804804,3.009340132207825,0.0,444.0090816048661,2.3577613806663322,3.910475731000254,1.5003983264597194,0.0,55.064154987742526,0.4795218995958761,0.8943696928487241,0.28352973740647386,2.46500912574989e-06,13.424069366632578,6.388882560818589,2.0184202195805203,6.779634400601061,3.141592653589793,9.41305826143663
bus,9.761405082556799,6.009959662791731,10.079693407710945,0.0,25.232123940137505,4.880702541278399,3.0049798313958656,5.039846703855472,0.0,12.616061970068753,0.9768258668288217,0.609576850452461,1.0137179154417404,0.00100600812839979,2.7886854852868836,6.0363603972497755,2.399271941030289,4.707319105478866,3.141592653589793,9.418934291528506
walk,8.430465733462755,29.487460008206515,4.60860642753172,0.0,843.0941012652156,3.4717700278411026,3.8720808084204887,2.2489368506486143,0.0,78.1985579863684,0.6954210249194702,0.8328146158519403,0.43424225271965494,5.534075632211497e-07,19.549636285828655,5.8174871698767765,1.5420848239678504,6.085181976654726,3.141592653589793,9.40931592401002
walk,6.770868884814066,17.306211393716687,3.172161058101838,0.11092680893334728,224.96479467508271,2.9193471606216406,3.4545332409857856,1.586080529050919,0.05546340446667364,28.12059933438534,0.5696059688636371,0.6649531624931784,0.3142857069147798,0.016919509643936376,4.3281429465853885,5.8095255988409376,2.363525768072191,4.547974495461836,3.141592653589793,9.408915349206733
bus,46.372365842156555,140.71047029534915,11.866417117102117,6.423182294840128,643.067518691817,15.14783893743056,34.54379022660943,5.933208558551058,3.211591147420064,160.76687967295425,1.9711771409953915,2.2287195138137537,1.0696791226837936,0.03663308299954249,10.04792997955964,8.448633717296385,1.2928585019586374,8.590675333609644,3.18118181722135,9.414768512797874
walk,4.017626547207583,27.782306920799247,1.9481727245088103,0.0,1074.1751561092722,1.4549320307199949,3.649059195238021,0.9608741145130054,0.0,155.90972814810297,0.2847968616174048,0.4870437350213222,0.18080602377609578,6.9377698621640616e-09,10.258958490889455,6.3731295048783,1.7923194313761364,6.4776574960655715,3.141592653589793,9.417459649611422
bus,13.096608209926044,7.996750527716458,13.65567547754723,0.0,31.540421011917118,6.548304104963022,3.998375263858229,6.827837738773615,0.0,15.770210505958559,1.3097756399280311,0.8101646069072441,1.3612969009516855,0.0006937760224627054,3.320206783296533,5.780873367530932,2.3839762641241973,4.7311701856077395,3.141592653589793,9.420304357719504
walk,3.4994297834573445,5.284447524571964,2.672931481219842,0.0,77.48633024920969,1.601619345554668,1.67898583623145,1.331116926467717,0.0,26.006886423385918,0.3245380877217803,0.39075528873063514,0.2598051931725376,2.76530363220705e-06,6.501708617781959,6.284705334554989,1.3549779227397014,6.331603070255682,3.141592653589793,9.373823776035545
bus,6.882647837144119,6.200179726278782,4.859045066324866,0.0,21.70826250825732,3.4413239185720594,3.100089863139391,2.429522533162433,0.0,10.85413125412866,0.6899898248786893,0.6279169645574794,0.49880847274225504,0.0035444913597753903,2.2852092839064855,6.196316472381397,0.9795753269270381,6.283185307179586,3.141592653589793,8.436147041829177
walk,4.444338653402561,16.229771493861847,2.3025461119565573,0.0,183.65364901573088,1.6627536431612342,4.038187040477631,1.122343146685424,0.0,50.63237366804807,0.3607189903768301,1.016037407477728,0.22481148977461973,4.320268125170372e-09,12.65809341593195,5.671093183847124,1.59832199752361,5.021278133942499,3.141592653589793,9.310177728659779
bus,7.2498421274621,5.799401358424521,6.7794160724319426,0.0,24.351120326882036,3.62492106373105,2.8997006792122604,3.3897080362159713,0.0,12.175560163441018,0.7260562113358174,0.5849925353563616,0.6709788234488141,0.00011213650671923755,2.5860329450384523,5.990386590381616,1.1200473916729006,6.166985655424174,3.141592653589793,9.28899074291433
walk,3.91724024131527,10.466813456777155,2.428609273039011,0.0,272.1611765500803,1.7428723598072173,2.0456352593202145,1.2119679756459236,0.0,26.296230297724875,0.3625301695989486,0.5638988471413617,0.2318182254088886,3.680214804267763e-05,9.606924503715385,6.45512081286838,1.584557058884847,6.485368731437361,3.141592653589793,9.41574591173731
bus,8.182230700035367,6.91313707775104,5.849681173681244,0.0,30.15778145714431,4.051529732844235,3.419589294807286,2.9158310528900167,0.0,15.078890728572155,0.81177656290605,0.6989707518510879,0.5864481229184971,8.658610574168268e-05,3.463567145484668,5.640068988656563,2.371774908001919,4.712385146142703,3.141592653589793,9.418088194926517
walk,9.046150358218128,59.59377550183856,2.7341872840383505,0.0,1271.9574370144142,2.8149870492772284,8.914190009647228,1.3639840242942283,0.0,211.99290616906902,0.48565985971063336,0.7206675490949723,0.26901840088688544,1.9724149467148045e-06,7.185053523975566,6.118088241710691,1.7265179576674468,5.505367383197514,3.141592653589793,9.35919417034987
walk,7.384450193092459,21.856007888103782,3.537055482785366,0.0,280.59992584552697,2.381048577748965,2.497861104959609,1.6819807620958724,0.0,15.531831441453864,0.45936793586440017,0.5546804932430064,0.2656510249457617,0.00027791401949567307,3.8823516892752807,6.699909494473641,1.7029445467728426,6.622711389436292,3.141592653589793,9.391416762737766
bus,9.973554675444777,51.92913694675157,6.868926355505366,0.0,1141.0955475129422,3.8181218450251424,3.2489674683961947,3.434463177752683,0.0,38.379311675611525,0.7620664111026693,0.6884628150018565,0.6907689546988264,8.054405194734491e-05,9.196425994540395,6.851506338653381,2.5557344778393083,7.922572113306308,3.141592653589793,9.414712698105346
walk,2.7502873899543308,3.3251665733663347,2.2964395609476345,0.0,49.97040415065812,1.2941872527092584,1.3539107957164631,1.130787099322685,0.0,24.98520207532906,0.25882981765354,0.32251746471273857,0.21938417305200392,9.907566973750275e-07,6.239321190495348,6.549366950352372,1.6147304388249555,7.0023649720902315,3.141592653589793,9.399349877916611
bus,9.035051495042085,6.455297244054514,8.613404711500227,0.0,20.621489776148913,4.818684811628646,3.271105173725502,5.4840378994736225,0.0,10.310744888074456,1.2620691922602914,1.5025790672328851,0.9326648859533629,7.490889726935701e-05,7.479928012986841,7.156518910927886,2.0050461024055504,7.847656376264825,3.141592653589793,9.411472270867186
walk,3.1844127460033733,11.415435532775408,2.134255813719755,0.0,297.14621589189767,1.3525974531735698,2.875623495687416,1.0631401742217856,0.0,99.04873863063256,0.2716706962803277,0.4769199248285115,0.20488483798640278,1.4492156637275124e-09,11.005415403242594,6.317846877824325,1.3114870350057242,6.3349149829234355,3.141592653589793,9.382176670035497
bus,10.968109651557267,38.1902079835318,6.608414589521056,0.0,855.6769910237518,4.276560222812096,4.695842478110895,3.2943246103978225,0.0,64.5240662006159,0.8512780559158915,1.0165098313762087,0.6004801093003393,6.513885064486174e-08,16.130940849070672,6.315113056835348,1.3945156762353763,6.3163497872889645,3.141592653589793,9.290796867009878
walk,2.666682312539201,1.8033489582887572,2.3915840025304553,0.09211730011898696,12.694131488375769,1.3333411562696005,0.9016744791443786,1.1957920012652277,0.04605865005949348,6.347065744187884,0.2692972239713089,0.21201318239262887,0.2300464584829969,0.00128874788745135,1.5609015288188413,5.77285435240621,1.2345592177888558,5.839349578325182,3.141592653589793,9.289632128793334
taxi,14.673359050738037,12.311939879440912,14.831409774939138,0.09212043884023549,141.6585870573256,7.258041801882417,6.171284011820494,7.359097864037758,0.046060219420117746,70.8292935286628,1.468964191079155,1.3597793416787718,1.4774492254976033,2.0558218970431826e-05,17.589753928435744,5.2553075321414955,1.2798115615195267,4.789317051138033,3.141592653589793,9.298011912514616
walk,1.8331651130529898,1.7663118703415692,1.4370129613014013,0.08541599381155085,8.136535982760503,0.9165825565264949,0.8831559351707846,0.7185064806507007,0.042707996905775425,4.068267991380251,0.18502472166213293,0.1970829828742627,0.13690636409336196,0.002868346467303079,0.9340991090888748,6.695016040413869,1.927086900337076,7.200808935698638,3.141592653589793,9.231267897476334
bus,8.624111598714611,7.709764015614236,6.858990397471879,0.0,33.25871677445627,4.280337106139615,3.8353854463164394,3.379455205706717,0.0,16.629358387228134,0.8572808220710227,0.7741810537794416,0.6726042108139938,1.488002446947068e-05,3.506575552595708,5.449428542274289,2.051789488805802,4.745842800315658,3.141592653589793,9.421905982574623
walk,19.40920495625588,393.1385049884109,2.4459916183473114,0.08541677453131541,9947.980785393569,1.7129709515623808,2.0294212666760316,1.2069361953724473,0.042708387265657705,24.230641731545102,0.33932563251960834,0.41341852435187065,0.23617064367561783,7.848967793738316e-11,3.5225891133644756,6.30569743938952,1.639525138890422,6.510624061661622,3.141592653589793,9.408037236643127
bus,10.33123303601288,8.68559914818026,9.886615022858352,0.0,32.06090824959622,5.147302623575385,4.335877849632371,4.931497505433038,0.0,16.03045412479811,1.0304305812149033,0.8748544587409802,0.9721711201105399,3.478407291681434e-05,4.007604835181298,5.8518412006823946,2.429638138435544,5.41897674960325,3.141592653589793,9.4220118829733
walk,4.863702924028585,11.489857420310699,2.8333115061515763,0.0,179.67457499121042,2.049130427569001,3.0958331174732825,1.3795482998509734,0.0,36.48491865756951,0.4022237219414849,0.6411887956519072,0.27007363210123114,7.873277380459969e-07,7.841415310589309,6.61668224659374,1.9571169682038632,6.879120017638498,3.141592653589793,9.410828081815891
bus,8.677916536548922,8.05051286421907,6.988335289729053,0.0,32.528871266062204,4.315645558077923,4.0126532209372545,3.4084872737229874,0.0,16.264435633031102,0.8636726551473289,0.8103398801985712,0.6674758130365185,2.3026453310760076e-05,3.447377713621905,6.377412724380271,1.1277745397795753,6.321266723956839,3.141592653589793,9.383544522442131
bus,8.763687325057194,8.753425922504707,6.232678770789989,0.0,36.547395822365935,4.361032999669713,4.36578681085386,3.056940364406043,0.0,18.273697911182968,0.8733951824045108,0.8792895624821698,0.6235284961732129,1.896239289784114e-05,3.710631037522482,5.2487212839799025,2.0316222343472656,4.730011205882756,3.141592653589793,9.42102890005622
walk,11.100203995594272,254.6689994932211,2.538745322086868,0.0,9599.812389320965,1.7209808714525006,5.666609537079004,1.256504379209519,0.0,194.32124092723177,0.33108165667967715,0.6579897696145514,0.23810634356731217,2.169055442500526e-10,14.870172038648088,6.227413410690046,1.6374260154302516,6.310168474172004,3.141592653589793,9.392064128498093
bus,6.207769707545021,6.501370202518735,3.6705957353958203,0.0,30.34317719183075,3.044430119349945,3.1748175600960455,1.789337711405881,0.0,15.171588595915376,0.6131713880113693,0.6468812646252826,0.3626368543771774,7.498855287393306e-07,3.779561821039068,5.432697530619743,2.3826820337555237,4.641596718302403,3.141592653589793,9.42120060623911
walk,18.413393571016858,388.7810616925778,2.0021481301398025,0.0,9612.01835800391,1.206862464838266,1.3891335852073448,0.9839219565137673,0.0,13.900867200939249,0.24511490424127794,0.32953305797497295,0.1747614898440276,2.1005119781881198e-10,3.4752168001822996,6.435525625373182,1.5033914772590302,6.32563451353036,3.141592653589793,9.402383104715215
bus,9.96270176763505,7.201066550167027,10.530446309812646,0.0,36.1132075203332,4.964896260402004,3.594176255296729,5.247776485816228,0.0,18.0566037601666,0.9936372914286423,0.729230117652137,1.0497545159732198,5.499568581911655e-06,3.9569728826388255,5.242090540798089,2.0217455351650893,4.728843862540959,3.141592653589793,9.420979381286822
walk,4.074999007435952,8.504411452515876,2.7995166518914645,0.08547508185190054,101.12934222416489,1.8454209809750233,2.8857314489499224,1.3997583259457322,0.04273754092595027,40.04746686498138,0.3858252070353868,0.7197120326614749,0.2608245282134259,0.0013210858413714027,10.01053318191004,6.746822888216581,1.6222963102326602,6.605810928860997,3.280362027033148,9.410766205017755
bus,8.370741096927176,7.720082631857058,7.512802049784925,0.0854776937429342,25.131499660209954,4.185370548463588,3.860041315928529,3.7564010248924626,0.0427388468714671,12.565749830104977,0.8383459431069489,0.7800571808178096,0.7470537485670026,0.00024310591511116086,2.5560978079854264,4.996626545493643,1.226415884864374,4.712373604689182,3.141592653589793,9.302377794753728
walk,2.9032188030839774,3.674545053426833,2.0529202920260987,0.0,28.486670454881562,1.3653574570826146,1.5608789349278076,1.023428620263561,0.0,11.458903343495908,0.27683110028715896,0.3354445222047689,0.19509063756445874,3.4555714616844074e-06,2.3007936652969514,6.115259685674456,1.809063802026984,6.283185307179586,3.141592653589793,9.400156582087842
taxi,10.704293481359285,11.954494157640028,4.840467407056071,0.0,44.91249103040504,5.352146740679642,5.977247078820014,2.4202337035280355,0.0,22.45624551520252,1.070756388799284,1.2115777272511443,0.48188149403105496,0.003128639757203691,5.196623354090787,5.795965344336419,1.6562164545585996,6.222311443976964,3.141592653589793,9.368108330192877
subway,14.888215459003709,23.900638643999567,4.425419536305226,0.1110335003158128,272.87050346643923,6.83621808083133,8.194037513938966,2.1688772207948075,0.0555167501579064,60.023825859575865,1.3470147195694733,1.5640677936637597,0.4446000982797152,1.1424942610354523e-05,7.624692615022444,4.851334747931893,1.9411485051900648,4.205550588373882,3.141592653589793,9.421085740292106
walk,5.4411620122147655,17.872709279670808,2.9658822060228336,0.0,378.67629083724756,2.1809096135222372,3.18350173358095,1.4741089511858863,0.0,51.66119815234309,0.43550333289531656,0.6213635770102723,0.28426707137126583,5.193076928895823e-10,7.219647609462971,6.166057370790339,1.7437142488577,6.047020015407266,3.141592653589793,9.412945118190459
bus,8.191970517293228,7.338715390756005,7.489364824615331,0.0,25.91908637711972,4.095985258646614,3.6693576953780025,3.7446824123076654,0.0,12.95954318855986,0.8205829859956124,0.748778498600556,0.7624701074809237,0.001964486992383444,2.625513072912025,7.544212262833395,1.0600526529201157,7.849501240766816,3.141592653589793,8.8733117959879
walk,7.119846457151828,39.542810297139255,2.8550565951991778,0.22206678948178576,528.4076329078033,2.553435219212638,12.2655735701456,1.41215405281543,0.016103076905188436,200.87376944988972,0.5124260598823607,2.9727399366879603,0.271150845114005,4.09345300288407e-08,50.21844230793395,6.088789690771666,1.310349913910337,6.253128962152781,3.1779092967727895,9.404203315599545
bus,12.657557104135368,6.68678105375159,13.844604417228636,0.14011903726899755,23.828852165684886,6.328778552067684,3.343390526875795,6.922302208614318,0.07005951863449877,11.914426082842443,1.2667192941263905,0.6853295787669207,1.3972336499996474,2.862285387045249e-05,2.49635138060197,5.34251354312489,0.9879601822667857,4.967922450327512,3.486504737584075,9.123853955030132
walk,3.78679244130537,14.441820503748211,2.0475679342110285,0.0,278.2962239138685,1.5362980779375806,4.344685803732528,1.0155928308746636,0.0,98.39939280171794,0.30690950699486375,1.0160760847803771,0.18912469428212234,4.9780094653245934e-08,24.59972452159584,6.369843923728959,1.9866102848279827,6.327146982448701,3.141592653589793,9.41136909186968
taxi,19.01382391401169,7.276118112041874,21.889605643094388,0.14017191944755628,27.225438257519148,9.506911957005846,3.638059056020937,10.944802821547194,0.07008595972377814,13.612719128759574,1.903007167216689,0.7334959798667582,2.172960783651709,0.0037985317562214856,2.790993517532687,4.81723493792642,0.7337527139655357,4.6426855316139,3.4591228147238953,8.911707395785156
walk,1.9777723622473276,2.196724309418807,1.9049172469435665,0.08555801021316026,28.74188880157123,0.9198461673726611,0.5715627303010911,0.9427759677617539,0.04277900510658013,3.6003018493184404,0.18524515318820964,0.1286531851274029,0.18134028863483648,2.577876816471973e-06,0.8402942026537299,6.05265020484692,1.6886557131864595,6.30484881230861,3.141592653589793,9.284984907306045
taxi,15.888769540273204,9.205744420809388,16.792587230649364,0.0,37.733263262735285,7.9220399652989215,4.608938482050019,8.383377647554731,0.0,18.866631631367643,1.5848434716379696,0.9258480889126374,1.662296288872416,2.2401685208786444e-05,3.8058277691104774,7.0652940569606235,1.3753242623510629,7.236456953031772,3.141592653589793,9.41771549135255
subway,2.2234748803307163,3.2723227387848364,0.2803216797009196,0.0,10.850350139447348,1.1117374401653581,1.6361613693924182,0.1401608398504598,0.0,5.425175069723674,0.24033666404539922,0.35146906583784543,0.04259926581166822,0.0012271605029007399,1.102606925529118,5.5255447313321016,1.0648934522263107,5.972048861256631,3.141592653589793,6.529909016780799
walk,6.063981648870422,25.742863162283605,2.752421453079321,0.0,493.1515497532368,2.1473117389787686,3.003283185644427,1.3367036357981368,0.0,31.55194437701838,0.4287636918407432,0.6548583726420468,0.25750988329597424,3.117264082938706e-07,7.887984060863891,6.472206705881143,1.793103684363762,6.598588560597964,3.141592653589793,9.41531740610393
bus,7.534181307276315,7.254899935184955,5.997561405434191,0.0,37.0458902807641,3.744573536144261,3.6039921198665326,2.968405197144187,0.0,18.52294514038205,0.7497466207814594,0.7311182956158178,0.5982677997178556,6.3961803035929155e-06,4.114707260921899,5.776988827357892,2.3790221097044184,4.743251489411202,3.141592653589793,9.420518417885177
walk,1.7733414842854138,5.574448546444194,0.5128480986969438,0.0,158.70422153803435,0.7222341821557615,1.33229624638203,0.2564232544674313,0.0,39.071310064530564,0.14679682698912186,0.3092286634457806,0.04813215913911348,7.523389389443555e-09,9.75241692891714,6.321211340699866,1.6475318411322624,6.283185307179586,3.141592653589793,9.407161107786411
subway,5.256925755097998,5.95891849252764,2.997320934116484,0.8002449369590041,32.15985953165136,2.5512663533912026,2.806959493834424,1.498660467058242,0.40012246847950206,16.07992976582568,0.5244099268578136,0.6661673425506736,0.2954447979973469,0.013880234254379134,3.514501433777612,7.108499104478859,1.3729441963407276,7.379166311394779,3.141592653589793,9.404830424875234
walk,3.8733417809233233,5.5320972260917385,2.266308715510789,0.1709501584150618,38.43367160039318,1.9366708904616616,2.7660486130458692,1.1331543577553944,0.0854750792075309,19.21683580019659,0.41526894648860385,0.6639763872895792,0.23951132127553254,0.007777004786377162,4.631686639744779,5.91027261304989,1.1632059744580756,5.9924312052795035,3.2386539135652237,8.778965699072387
bus,9.990149699693848,50.07556340057396,3.2199663428940832,0.14012481710577315,804.6877068692729,3.058524369605992,5.627023147869547,1.5952171311589176,0.07006240855288658,65.64513013146144,0.590775844429457,1.2732583465202156,0.29572180699429795,4.447962395665237e-05,16.38618121758186,6.9616548012934425,1.6629665160060219,7.2353003331426935,3.141592653589793,9.406700674859875
walk,3.5165209056789983,3.2746176073231847,2.6110585883796245,0.17094734957841223,27.932419573760974,1.6853518587698961,1.4077858352660546,1.3039997701454227,0.08547367478920612,7.491042442300147,0.3399135551860374,0.31407818370651425,0.24899676383356356,0.0001393171792376371,1.6178814426639754,6.151705157588909,1.9189778681980483,6.167835880484482,3.141592653589793,9.396282284350765
bus,9.82373809323669,9.443477480337481,6.556035370494295,0.0,110.15525496216155,4.874251614910081,4.6577668842858175,3.260550158114937,0.0,55.077627481080775,0.9749406177349119,0.9594780504183542,0.6552306742314647,5.681958387373397e-08,13.675768256197895,6.595732857735105,1.3571246480846757,6.424854752193538,3.141592653589793,9.383638432631761
bus,8.20077410642443,8.515477550446798,5.040390401391475,0.0,41.596280258078856,4.080961530706973,4.245213108966171,2.4997274021708935,0.0,20.798140129039428,0.8177195728178279,0.8575165548899711,0.4933025233136823,4.560941350716091e-06,4.217200656561286,5.585028803182089,2.2367305369585306,4.780966902248016,3.141592653589793,9.421316924785279
walk,3.1996241623738113,6.905119590567445,2.3589888550282887,0.0,103.80735372570832,1.395416602524423,1.1201906178795524,1.1794944275141444,0.0,6.549297460175762,0.27717284709855644,0.251782101756584,0.23552989666287594,0.00010578990378906639,1.5359035417804259,6.381735467814821,1.314484100262191,6.246973029745953,3.141592653589793,9.222607162607487
taxi,14.749083178910963,11.407817885519082,13.10056166063304,0.17108717545444116,45.43865779724275,7.297005515049019,5.639591420315958,6.4540166897362194,0.08554358772722058,22.719328898621374,1.46299424391238,1.1556576261582772,1.2500718510962137,0.0012360996544983622,5.679832224655343,5.76908369351627,2.6057025830453853,4.504742707591218,3.141592653589793,9.42143379814706
walk,3.0856626124569355,5.623378599616861,1.371709989588063,0.1110323663114768,35.86298652732073,1.238221982480448,1.8473606613473066,0.6736101820322855,0.0555161831557384,13.378025780790376,0.25115686167030576,0.44069615095501624,0.11761338364125531,5.379923067296117e-06,3.344505100216827,5.825294982266396,1.7796637630355883,5.996826639129605,3.141592653589793,9.361015931186873
taxi,14.50955265537618,10.186212839558525,14.056867378772221,0.23796216647403573,35.43424657057587,7.25477632768809,5.093106419779263,7.028433689386111,0.11898108323701787,17.717123285287936,1.4524939443727438,1.0244215569447024,1.4081172118906844,0.016915413150224035,3.584388026580042,6.147753643219769,0.8610470899320792,6.296866878921201,3.1763331679196662,9.137553862270629
subway,2.0391974301564315,1.6473349691589054,1.724298897681385,0.0,5.442949986562598,1.0195987150782158,0.8236674845794527,0.8621494488406924,0.0,2.721474993281299,0.20949036439117527,0.18297610279838597,0.1449937598290849,0.003944117908306217,0.6406777343575548,5.504977830568183,1.2212431114736026,5.655347412809881,3.374848042071515,9.13608506625453
walk,3.074183364792776,2.3252678254115593,2.536204355695733,0.0,14.11601430200028,1.537091682396388,1.1626339127057796,1.2681021778478665,0.0,7.05800715100014,0.308190340141476,0.26676564304152234,0.24033441687895216,0.0034621051977824675,1.6909172469081315,5.650133875419717,2.060230579169483,4.737131060200443,3.141592653589793,9.384859943505296
bus,12.805828295569981,16.580893293933823,12.779488820896344,0.0,389.80998224689324,6.068166512978276,4.726768533314919,6.358688169096816,0.0,47.97052935963554,1.2124288541510024,0.9740734325534123,1.26255536494798,1.046024163318052e-07,11.286268863409104,6.939282444565287,1.3036307416951713,6.87257958625959,3.141592653589793,9.398730685877258
walk,4.055012180701013,10.590243084951613,1.8484930792213692,0.0,201.83071388718898,1.625062837104725,3.206994607096223,0.8985913547949471,0.0,50.457678471797244,0.31916386344782016,0.6587661834414503,0.17130951688431745,8.753424832295447e-07,12.423572169181567,6.445089323303668,1.7928082420624332,6.5336880485580435,3.141592653589793,9.386316744711197
bus,9.726980061163514,7.822422203592077,9.222083861185803,0.0,31.091145383968858,4.81890611295969,3.8893254082679487,4.55960315379073,0.0,15.545572691984429,0.964608472716659,0.7860957105918318,0.9052404151878308,2.3223090281783647e-05,3.415329595963445,5.4893804602559335,2.192917105955418,4.737074748092694,3.141592653589793,9.42138932188447
walk,3.6807056264561018,5.571984456916635,2.747436398168184,0.0,65.62459923571713,1.6460861487429923,1.702078285396871,1.358058639512263,0.0,13.851131730758949,0.33153163184092665,0.38205148953699025,0.26823278738335515,4.45270941118141e-05,3.2756780761424014,6.7013979799186325,1.3805856196654738,6.656132787693786,3.141592653589793,9.309972121273422
subway,11.602549944734681,15.542307821498383,3.878390290314399,0.1400921671668812,131.18394927047464,5.79678744575166,7.773648324454655,1.9149047520803664,0.0700460835834406,65.59197463523732,1.1598236516029137,1.5728882030256908,0.39679384751024793,0.006160409681644684,13.646359160062685,6.560706747978815,1.2416742834787413,6.604811541126908,3.141592653589793,9.30848585383058
walk,3.480527665432881,6.7056209323863465,2.1462506259456964,0.0,104.4174753856354,1.6444113302103547,3.186423612942599,1.050886545771342,0.0,52.2087376928177,0.3322349282943914,0.7177534452561252,0.2077734106242326,4.025400285198724e-07,13.015607906513024,6.30037608770996,1.630847399108384,6.283185307179586,3.141592653589793,9.420630512388616
bus,10.660589928841901,9.282739221857526,10.113073314882822,0.08547389885878558,126.99352733576563,5.2805611176183245,4.624031744860967,4.99220942598749,0.04273694942939279,63.49676366788282,1.0566467600321656,0.9736838565933433,0.9914560368670503,1.0140933043532568e-06,15.874190916970704,5.489967046107204,2.4866203358718644,4.621528960576497,3.141592653589793,9.422062645026951
walk,13.756186438195302,162.60648372837133,2.9223808232639774,0.0,3471.1305996763103,1.3760442112147708,1.3826356501311856,1.1069983573689055,0.0,16.13289343032794,0.18788576243947222,0.22838813034502298,0.12033764271994532,3.724600219308278e-10,2.022611384109387,6.19457132851263,1.5911005030113088,6.283185307179586,3.1627303027511195,9.403481491705758
taxi,52.385925038191246,36.7709605554198,65.03507112562053,0.0,110.82309340020011,10.485089962857463,7.343171883639306,13.007014225124106,0.0,22.16461868004002,0.40609893474229974,0.2794341053228343,0.5042276779882698,0.00022490749347224467,0.8545462949873591,6.668028290485981,1.3461287867153722,6.351897100689885,3.141592653589793,9.332432700288518
walk,15.234938160896581,73.7965111556198,6.130440745091139,0.0,776.6837170181986,1.7698664186263802,5.799381513174595,1.1960679794884106,0.0,77.66837170181986,0.057708181733378015,0.07665090256052602,0.04653762500053944,6.154027425441175e-12,0.7766837170181986,6.024175090393486,1.3863709289136388,6.163156809441039,3.141592653589793,9.404632905676575
bus,15.467495645144991,19.095965727598827,7.19713084910008,0.0,223.2826219485709,3.0520583905449654,3.724017124160489,1.439426169820016,0.0,44.65652438971418,0.12057970705155403,0.14334120005411422,0.05974199264062979,0.0001789349309474955,1.7708057713010683,5.526595810410947,2.29962495413568,4.706919667732356,3.141592653589793,9.423299250990574
walk,1.5038802372401117,2.0452618254305213,0.7819195105926326,0.0,11.405909827018442,0.3198934695981812,0.4001266571148925,0.17678869908456923,0.0,2.2811819654036887,0.019575493448596378,0.027666210690526737,0.006842217296229809,0.00040491389143484696,0.11614441691549683,6.209965930472654,1.7428839888725989,6.283185307179586,3.141592653589793,9.317822996137293
bus,18.81934609368279,22.706424963647116,11.859161514897018,0.0,307.6969683130198,3.5426599947113724,3.3526556558214797,2.317580546306709,0.0,17.675548425864314,0.137281951953182,0.12583006723137807,0.09182273077208836,0.0002705835289213491,0.5733838661056716,6.576028976098194,1.348490229528746,6.3815506077481485,3.141592653589793,9.353312801776855
walk,9.248081335277165,16.866509634611333,6.038786695763616,0.0,210.9881166691695,1.557683238799126,1.979930819275375,1.1770872518918267,0.0,23.81178536400276,0.06164829218382552,0.07557225319566138,0.04816015150376543,2.5412841850940166e-09,0.9330622409754221,6.330433359327297,1.7448985917585593,6.351425350591741,3.141592653589793,9.404990806159782
walk,28.166939229168495,84.60393850853931,3.6517955705384884,0.0,668.6591821693617,4.062821183282963,8.104336938140468,0.7303591141076976,0.0,50.950999837829336,0.15405600094085437,0.3169060784657985,0.033999437645458944,0.0003234847369881794,2.0380399935131734,6.178180152706259,2.2374902543241815,6.283185307179586,3.141592653589793,9.423184058528019
subway,3.347318957708773,3.5380668435657006,2.0500477411675364,0.0,17.445279893118244,0.6977124116200879,0.6911308186770557,0.46001363893388214,0.0,3.489055978623649,0.03649702627782969,0.03607193741625875,0.02612547421219294,0.0006249454326046887,0.13788880168905762,5.3135376319769225,0.7866695368673762,5.540116777785968,3.71148340962226,6.283185307179586
walk,33.36137228484101,478.541876566235,5.371418394089997,0.0,9848.199085404194,1.5076337796956836,2.320039121468716,1.0602910048580951,0.0,32.07801648936886,0.05759688486007382,0.08928555925745321,0.041528045006665584,8.371785768138918e-11,1.2818265129267683,6.276618858509576,1.8408529618223042,6.259434669960843,3.1505523946469864,9.414575746178615
walk,6.6954768287922635,1.6395072233611712,6.579797350001023,4.070493437776133,14.927472335048472,1.3390953657584526,0.32790144467223425,1.3159594700002046,0.8140986875552265,2.9854944670096946,0.051533360879603564,0.013422243973564929,0.050432336709113096,0.03088068444961175,0.11941977868038778,4.727339233782272,0.557498614231299,4.742533085872003,3.302438401394579,5.707442748069164
